event_idx,track_idx,label,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
87,0,1,8.870270252e-01,4.246099591e-01,-1.581692338e+00,1.543850780e+00,-6.893260777e-02,-2.937154055e+00,-2.929770470e+00,-2.347574234e+00,-2.346315622e+00,-1.885220289e+00,-2.895709991e+00,-3.398857832e+00,-1.726757884e+00,7.000000000e+00,1.200000000e+01,2.300000000e+01,0.000000000e+00,-8.215963840e-01,1.477860451e+00,1.821231693e-01,1.000000000e+00,-2.006274700e+00,-4.010867596e+00,6.015818119e-01,1.473987341e+00,-2.169376135e+00,-2.468608141e+00,1.333539844e+00,1.726757884e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.300000000e+01,2.000000000e+00,1.000000000e+00,-5.399206161e+00,-3.104516983e+00,-2.198115349e+00,-5.398951054e+00,1.000000000e+00,4.342942646e-07,9.908366203e-01
87,1,0,7.196175456e-01,2.515969276e-01,-1.735520720e+00,1.678195000e+00,4.472677782e-02,-2.783792257e+00,-2.768410206e+00,-2.263561249e+00,-2.255814314e+00,-1.795592785e+00,-2.711484432e+00,-3.251301765e+00,-1.740491867e+00,7.000000000e+00,1.200000000e+01,2.400000000e+01,0.000000000e+00,6.713246107e-01,2.131334066e+00,2.979838252e-01,1.000000000e+00,-1.987099051e+00,-3.975111246e+00,3.478490114e-01,2.131275177e+00,-2.159577847e+00,-2.455038071e+00,2.243663788e+00,1.740491867e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.983906746e-01
87,2,0,6.896223426e-01,2.493806481e-01,-1.745528817e+00,1.650922894e+00,1.068550944e-01,-2.801377773e+00,-2.792837381e+00,-2.268030882e+00,-2.262907267e+00,-1.827840209e+00,-2.689039230e+00,-3.241137505e+00,-1.672165871e+00,5.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,3.316450119e-01,1.993722916e+00,3.498930335e-01,1.000000000e+00,-1.994890690e+00,-3.990295172e+00,1.020927727e-01,1.993687153e+00,-2.410163164e+00,-2.435057163e+00,2.326649189e+00,1.672165871e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.984196424e-01
87,3,0,7.874295712e-01,3.885161579e-01,-1.077075005e+00,8.963392377e-01,1.973694563e-01,-2.955971003e+00,-2.834107399e+00,-2.404124975e+00,-2.339458227e+00,-2.005277634e+00,-2.253009796e+00,-3.354294062e+00,-1.569244504e+00,5.000000000e+00,5.000000000e+00,5.000000000e+00,0.000000000e+00,1.413439035e+00,2.712049007e+00,1.973694563e-01,1.000000000e+00,-1.465583444e+00,-2.930883646e+00,5.466198921e-01,2.712038755e+00,-2.181383610e+00,-1.864477754e+00,2.499623537e+00,1.569244504e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.300000000e+01,2.000000000e+00,1.000000000e+00,-1.167085052e+00,-1.102220654e+00,7.982459068e-01,-1.134053349e+00,1.000000000e+00,4.342942646e-07,9.939841628e-01
87,4,1,8.153431416e-01,7.201180458e-01,-1.408211231e+00,1.250611782e+00,-2.117855996e-01,-3.306378365e+00,-3.317928553e+00,-2.611499310e+00,-2.669244766e+00,-2.516309261e+00,-2.943700552e+00,-3.401387930e+00,-6.866585016e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,-9.255731106e-01,2.053696394e+00,2.016318031e-02,1.000000000e+00,-2.128282070e+00,-4.249300003e+00,2.906003296e-01,2.053631544e+00,-3.098420620e+00,-2.223492861e+00,1.915923238e+00,6.866585016e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,-1.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,-4.863444805e+00,-2.229643822e+00,-2.078568041e-01,-4.861079216e+00,1.000000000e+00,4.342942646e-07,3.777755797e-01
87,5,0,5.377734303e-01,5.077973604e-01,-1.635175228e+00,1.408722281e+00,-5.367530510e-02,-3.202337980e+00,-3.259387970e+00,-2.588078260e+00,-2.768537283e+00,-2.558113575e+00,-2.680772066e+00,-3.232264519e+00,-3.758326769e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,7.891777754e-01,2.952860117e+00,1.782735586e-01,1.000000000e+00,-2.142930984e+00,-4.277884483e+00,2.282145172e-01,2.952859163e+00,-3.047890186e+00,-2.172902822e+00,2.935015917e+00,3.758326769e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.723709226e-01
87,6,0,3.685328662e-01,3.509128094e-01,-1.705881357e+00,1.323719740e+00,3.694773912e-01,-3.118798018e+00,-3.107069254e+00,-2.645290613e+00,-2.647160292e+00,-2.627678156e+00,-2.425363302e+00,-3.136394262e+00,-2.867869735e-01,4.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,4.488010108e-01,2.852262974e+00,4.786218107e-01,1.000000000e+00,-2.056766748e+00,-4.108155251e+00,1.273732632e-02,2.852262497e+00,-2.985109091e+00,-2.074384689e+00,2.858829021e+00,2.867869735e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.959827662e-01
87,7,0,3.390493989e-01,3.087938726e-01,-1.469736218e+00,8.545801044e-01,-1.868119687e-01,-3.086149931e+00,-3.037680864e+00,-2.621418476e+00,-2.614893675e+00,-2.591175079e+00,-2.117600441e+00,-3.116367340e+00,-3.776208162e-01,4.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,8.940422535e-01,3.038365841e+00,-4.850945249e-02,1.000000000e+00,-1.778516531e+00,-3.555587053e+00,-7.530583143e-01,3.038365841e+00,-3.674867868e+00,-1.808770180e+00,3.814141989e+00,3.776208162e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.973428845e-01
88,0,1,1.449646592e+00,8.366507888e-01,-1.090145230e+00,1.418778777e+00,-9.973476082e-02,-3.286290407e+00,-3.255983114e+00,-2.802136660e+00,-2.712719202e+00,-2.189349174e+00,-3.375966549e+00,-3.896689653e+00,-2.089421988e+00,6.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,6.014880538e-01,2.490160465e+00,1.400253475e-01,1.000000000e+00,-1.926764607e+00,-3.851061821e+00,-4.350978434e-01,2.490160227e+00,-3.980520725e+00,-2.539646626e+00,3.448176146e+00,2.089421988e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-5.000000000e+00,8.000000000e+00,3.000000000e+00,1.000000000e+00,-5.694908619e+00,-1.491806030e+00,8.984138370e-01,-5.687902927e+00,1.000000000e+00,4.342942646e-07,2.342332527e-02
88,1,0,8.957048655e-01,3.757282197e-01,-1.677364826e+00,1.712950587e+00,2.505528033e-01,-2.878435373e+00,-2.874686003e+00,-2.318486691e+00,-2.321164608e+00,-1.798572898e+00,-2.952880621e+00,-3.397654057e+00,-1.866813302e+00,5.000000000e+00,1.100000000e+01,1.700000000e+01,0.000000000e+00,1.726074457e+00,2.661637545e+00,4.825017750e-01,1.000000000e+00,-2.053064585e+00,-4.105111599e+00,-6.645659804e-01,2.661637306e+00,-3.360554457e+00,-2.572927952e+00,3.848440886e+00,1.866813302e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.947762489e-01
88,2,0,9.182677269e-01,5.028288960e-01,-1.514512300e+00,1.438090563e+00,-5.327071622e-02,-3.063502073e+00,-3.062520981e+00,-2.587647676e+00,-2.596669197e+00,-2.172312260e+00,-2.936745405e+00,-3.478136063e+00,-1.610599160e+00,5.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,4.775124490e-01,2.411133289e+00,1.828182638e-01,1.000000000e+00,-2.017310143e+00,-4.031513214e+00,-4.246593118e-01,2.411132812e+00,-3.522879839e+00,-2.432676554e+00,3.259801388e+00,1.610599160e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,3.000000000e+00,-5.000000000e+00,1.500000000e+01,3.000000000e+00,1.000000000e+00,-5.429171085e+00,-2.844364166e+00,-1.653362632e+00,-5.428717136e+00,1.000000000e+00,4.342942646e-07,9.742721319e-01
88,3,0,7.937400937e-01,3.764623106e-01,-1.639262676e+00,1.420051932e+00,-7.130937278e-02,-2.940753460e+00,-2.935088634e+00,-2.486748934e+00,-2.484073400e+00,-2.069553375e+00,-2.811827660e+00,-3.357420206e+00,-1.615183830e+00,6.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,1.123403788e+00,2.631306410e+00,1.647795588e-01,1.000000000e+00,-2.015698910e+00,-4.029440880e+00,-2.041955888e-01,2.631305933e+00,-3.064360380e+00,-2.432904005e+00,3.249891996e+00,1.615183830e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,2.900000000e+01,4.000000000e+00,1.000000000e+00,-4.363068581e+00,-1.951883674e+00,1.373997033e-01,-4.358355045e+00,1.000000000e+00,4.342942646e-07,9.947342873e-01
88,4,0,8.393377662e-01,4.046493769e-01,-1.672464371e+00,1.467267752e+00,4.870010540e-03,-2.962141037e+00,-2.957970142e+00,-2.502535343e+00,-2.500383139e+00,-2.067934275e+00,-2.919305325e+00,-3.396145105e+00,-1.658429980e+00,4.000000000e+00,1.100000000e+01,1.700000000e+01,1.000000000e+00,7.373797894e-01,2.436676979e+00,2.368189543e-01,9.444444180e-01,-2.077082396e+00,-4.151266098e+00,-2.002995089e-02,2.436674356e+00,-2.924834967e+00,-2.511681557e+00,2.889096498e+00,1.658429980e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.927692413e-01
88,5,1,7.053076625e-01,3.369965255e-01,-1.718085408e+00,1.378925443e+00,-1.124358103e-01,-2.920045137e+00,-2.916714907e+00,-2.443503141e+00,-2.451307774e+00,-2.075260878e+00,-2.763438702e+00,-3.287874222e+00,-1.491848588e+00,3.000000000e+00,1.000000000e+01,1.800000000e+01,1.000000000e+00,7.410336137e-01,2.445829391e+00,1.236531287e-01,9.473684430e-01,-2.055055380e+00,-4.107884407e+00,-6.805555224e-01,2.445829153e+00,-3.467707634e+00,-2.423300505e+00,3.501916647e+00,1.491848588e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.965109229e-01
88,6,1,1.188494444e+00,1.049893260e+00,-1.043789387e+00,1.318929553e+00,-1.124337018e-01,-3.543252468e+00,-3.691013813e+00,-2.701510668e+00,-3.083267689e+00,-2.562969208e+00,-3.281385660e+00,-3.681283712e+00,8.420202136e-01,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,1.181707829e-01,2.623234510e+00,1.148098484e-01,1.000000000e+00,-2.093633652e+00,-4.180774212e+00,1.479622722e+00,2.622110844e+00,-2.653868675e+00,-2.232214451e+00,1.663136721e+00,8.420202136e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,2.000000000e+00,4.000000000e+00,2.000000000e+00,1.000000000e+00,-4.998570919e+00,-1.715738535e+00,7.727285028e-01,-4.991111755e+00,2.000000000e+00,-6.294693351e-01,3.977509550e-06
88,7,1,1.322175980e+00,1.038440943e+00,-9.981756210e-01,1.517873526e+00,-6.400619168e-04,-3.568176746e+00,-3.588945389e+00,-2.905001640e+00,-2.970065594e+00,-2.621433973e+00,-3.357955933e+00,-3.850433111e+00,1.270655990e+00,5.000000000e+00,1.000000000e+01,1.900000000e+01,0.000000000e+00,2.365556508e-01,2.740316153e+00,2.391200960e-01,1.000000000e+00,-2.036573887e+00,-4.068280220e+00,1.433453321e+00,2.739787102e+00,-2.575295210e+00,-2.320265055e+00,1.655174255e+00,1.270655990e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,1.100000000e+01,2.000000000e+00,1.000000000e+00,-5.244741440e+00,-1.907067180e+00,2.698622644e-01,-5.240330219e+00,1.000000000e+00,4.342942646e-07,7.131508028e-06
88,8,1,1.295412421e+00,7.913759351e-01,-1.272971153e+00,1.479581237e+00,-3.893242031e-02,-3.286005974e+00,-3.270905495e+00,-2.780436754e+00,-2.740169525e+00,-2.276580095e+00,-3.359522581e+00,-3.788207293e+00,1.828238487e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,-2.293617725e+00,1.130280375e+00,2.008277476e-01,1.000000000e+00,-2.064304829e+00,-4.123648643e+00,-1.751583815e-01,1.129747748e+00,-3.704737186e+00,-2.568230867e+00,1.768295407e+00,1.828238487e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,2.000000000e+00,-4.000000000e+00,4.000000000e+00,4.000000000e+00,1.000000000e+00,-4.903747082e+00,-1.696427107e+00,7.534639239e-01,-4.895784378e+00,1.000000000e+00,4.342942646e-07,8.540865779e-02
88,9,0,1.130930901e+00,6.169771552e-01,-1.464902520e+00,1.385608435e+00,-4.575494304e-02,-3.123433828e+00,-3.118719101e+00,-2.656661272e+00,-2.640247345e+00,-2.142844439e+00,-3.213750124e+00,-3.636082172e+00,1.852255344e+00,7.000000000e+00,9.000000000e+00,1.600000000e+01,2.000000000e+00,1.727127433e+00,3.006468534e+00,1.814886481e-01,8.888888955e-01,-2.081839800e+00,-4.159112453e+00,-2.774462700e-01,3.006468534e+00,-3.533375502e+00,-2.595674753e+00,3.781088352e+00,1.852255344e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-5.469294548e+00,-1.727685571e+00,7.247801423e-01,-5.463597298e+00,1.000000000e+00,4.342942646e-07,8.481860757e-01
88,10,0,1.163582802e+00,6.362787485e-01,-1.357233882e+00,1.293738723e+00,-1.686587483e-01,-3.139743090e+00,-3.115782499e+00,-2.666825771e+00,-2.596812010e+00,-2.139663696e+00,-3.157429218e+00,-3.665631056e+00,1.884496689e+00,5.000000000e+00,1.100000000e+01,1.700000000e+01,2.000000000e+00,-2.515757799e+00,8.819300532e-01,6.329006702e-02,8.947368264e-01,-1.993479609e+00,-3.983789206e+00,-6.606905460e-01,8.817515373e-01,-3.890566111e+00,-2.520682335e+00,1.998919129e+00,1.884496689e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.000000000e+00,2.000000000e+00,1.000000000e+00,-5.142833710e+00,-1.968043685e+00,6.027568132e-02,-5.138827801e+00,2.000000000e+00,-2.009377003e+00,7.931752801e-01
88,11,0,1.197727323e+00,6.971275210e-01,-1.303560734e+00,1.995557189e+00,4.514890909e-01,-3.146453619e+00,-3.216168880e+00,-2.511473179e+00,-2.779194117e+00,-2.010969877e+00,-3.198561430e+00,-3.645736933e+00,1.819902301e+00,6.000000000e+00,1.100000000e+01,2.000000000e+01,1.000000000e+00,1.728484750e+00,2.875256777e+00,6.945270896e-01,9.523809552e-01,-2.000653505e+00,-3.997874260e+00,-4.078917578e-02,2.875256538e+00,-3.515945196e+00,-2.501158953e+00,3.684200287e+00,1.819902301e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,-4.629661083e+00,-2.373172998e+00,-7.414699793e-01,-4.627904415e+00,1.000000000e+00,4.342942646e-07,5.105827451e-01
88,12,0,1.019150257e+00,3.674172461e-01,-1.578403354e+00,1.395012617e+00,-3.635076061e-02,-2.802484035e+00,-2.794214725e+00,-2.345300198e+00,-2.339381218e+00,-1.693641663e+00,-2.968785763e+00,-3.453257799e+00,2.181149721e+00,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,1.996125340e+00,2.691726208e+00,1.908928156e-01,1.000000000e+00,-1.945798635e+00,-3.892472982e+00,-1.008444205e-01,2.691725731e+00,-2.807459116e+00,-2.597398043e+00,3.438263893e+00,2.181149721e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.952239394e-01
88,13,0,1.045627356e+00,3.991186619e-01,-1.524132729e+00,1.548328042e+00,5.696660653e-02,-3.046686172e+00,-3.129943371e+00,-2.349259138e+00,-2.490025997e+00,-1.702825427e+00,-2.969796658e+00,-3.691538811e+00,2.168805599e+00,6.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,1.833056688e+00,2.619385242e+00,2.930556834e-01,1.000000000e+00,-1.923229218e+00,-3.844791651e+00,4.464949071e-01,2.619375467e+00,-2.442663670e+00,-2.569613218e+00,2.960145712e+00,2.168805599e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.900000000e+01,1.000000000e+00,1.000000000e+00,-4.453399181e+00,-1.662734270e+00,5.401135683e-01,-4.444321632e+00,1.000000000e+00,4.342942646e-07,9.932162166e-01
88,14,0,1.064158201e+00,3.593108058e-01,-1.482414126e+00,1.639776945e+00,1.212632284e-01,-2.773853302e+00,-2.769572973e+00,-2.330611229e+00,-2.331694365e+00,-1.625838161e+00,-2.908522606e+00,-3.477652311e+00,2.306240320e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.654900312e+00,2.453307390e+00,3.610234559e-01,1.000000000e+00,-1.841707706e+00,-3.684349537e+00,-3.185912967e-01,2.453306675e+00,-3.009246588e+00,-2.546432495e+00,3.477635622e+00,2.306240320e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.956165552e-01
88,15,0,1.186033130e+00,4.484123588e-01,-1.496728063e+00,1.449023962e+00,-1.337369252e-02,-2.836042404e+00,-2.835811377e+00,-2.394320011e+00,-2.384658575e+00,-1.656786919e+00,-3.134128809e+00,-3.572335720e+00,2.383105516e+00,9.000000000e+00,1.100000000e+01,1.700000000e+01,0.000000000e+00,1.256515384e+00,2.285070181e+00,2.185751796e-01,1.000000000e+00,-1.945115685e+00,-3.890453577e+00,5.968383513e-03,2.285064220e+00,-2.826916218e+00,-2.682565451e+00,3.006949425e+00,2.383105516e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.900000000e+01,1.000000000e+00,1.000000000e+00,-4.799631119e+00,-1.901767969e+00,9.766089916e-02,-4.794559479e+00,1.000000000e+00,4.342942646e-07,9.876760244e-01
89,0,0,1.273503184e+00,4.160933197e-01,-8.609696031e-01,8.177574873e-01,-2.236345261e-01,-3.059580088e+00,-2.806887150e+00,-2.310450792e+00,-2.244768381e+00,-1.453117371e+00,-2.550470352e+00,-3.913911819e+00,-2.662550449e+00,8.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.993515015e+00,2.449888945e+00,-8.533202857e-02,1.000000000e+00,-1.277057767e+00,-2.554031849e+00,-7.968511432e-02,2.449887037e+00,-2.740384579e+00,-2.134416819e+00,3.321196079e+00,2.662550449e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,1.264872551e+00,9.917280674e-01
89,1,0,1.335401058e+00,6.148180366e-01,-1.269801497e+00,1.779636145e+00,3.172383308e-01,-3.012567043e+00,-2.981088161e+00,-2.472231627e+00,-2.412685156e+00,-1.751752853e+00,-3.220291376e+00,-3.731251955e+00,-2.343172789e+00,7.000000000e+00,1.100000000e+01,1.700000000e+01,0.000000000e+00,-2.396509945e-01,1.631953597e+00,5.491873622e-01,1.000000000e+00,-1.884594202e+00,-3.767688513e+00,-8.809334636e-01,1.631951571e+00,-3.905048132e+00,-2.605035543e+00,3.173054934e+00,2.343172789e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,3.100000000e+01,3.000000000e+00,1.000000000e+00,-4.989576340e+00,-1.854812384e+00,4.751924053e-02,-4.984136105e+00,1.000000000e+00,9.541267753e-01,8.533979058e-01
89,2,0,1.207239985e+00,5.068149567e-01,-8.641799092e-01,8.988922238e-01,-1.424999237e-01,-2.914773703e+00,-2.815492153e+00,-2.380220652e+00,-2.279984713e+00,-1.679878831e+00,-2.578458548e+00,-3.613767385e+00,-2.295850992e+00,8.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,3.690363765e-01,1.864423990e+00,-4.197359085e-03,1.000000000e+00,-1.370987892e+00,-2.742141247e+00,-3.918485343e-01,1.864417315e+00,-3.178076982e+00,-2.071372032e+00,2.856230736e+00,2.295850992e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.727591276e-01
89,3,0,1.292438865e+00,5.927227736e-01,-1.301838040e+00,1.880101442e+00,3.118998706e-01,-2.996861458e+00,-2.993430614e+00,-2.535192490e+00,-2.534733534e+00,-1.835595608e+00,-3.187660694e+00,-3.694852352e+00,-2.294184923e+00,8.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,8.018145561e-01,2.236542940e+00,5.578822494e-01,1.000000000e+00,-1.894535303e+00,-3.787788630e+00,7.990038395e-02,2.236532450e+00,-3.047220707e+00,-2.594114780e+00,2.855765343e+00,2.294184923e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,9.000000000e+00,3.000000000e+00,1.000000000e+00,-4.992439270e+00,-1.672201633e+00,4.633693099e-01,-4.984188080e+00,1.000000000e+00,9.531780481e-01,8.975380659e-01
89,4,0,9.767184258e-01,4.345816970e-01,-1.581459403e+00,1.845029473e+00,2.539651394e-01,-2.939789057e+00,-2.933132648e+00,-2.491149426e+00,-2.493375778e+00,-1.949108601e+00,-2.995182276e+00,-3.480987549e+00,-1.920206189e+00,7.000000000e+00,1.300000000e+01,2.200000000e+01,0.000000000e+00,3.840200901e-01,2.141163826e+00,5.026069880e-01,1.000000000e+00,-2.016012430e+00,-4.030269623e+00,-9.480460733e-02,2.141156673e+00,-3.022440195e+00,-2.558037281e+00,2.780157089e+00,1.920206189e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,6.000000000e+00,2.000000000e+00,1.000000000e+00,-4.792642593e+00,-1.657674313e+00,7.360438108e-01,-4.783774376e+00,1.000000000e+00,4.342942646e-07,9.896446466e-01
89,5,0,8.314835429e-01,3.041774333e-01,-1.615855336e+00,1.257043242e+00,-1.046841666e-01,-2.886015654e+00,-2.782989502e+00,-1.685065508e+00,-1.727570534e+00,-1.157774091e+00,-2.749841213e+00,-3.412531614e+00,-1.884501815e+00,1.000000000e+00,8.000000000e+00,1.400000000e+01,0.000000000e+00,3.077705204e-01,1.429084539e+00,1.109154224e-01,1.000000000e+00,-1.920014262e+00,-3.835667610e+00,1.255850673e+00,1.299134970e+00,-7.759178877e-01,-2.447235107e+00,6.130967140e-01,1.884501815e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.974545836e-01
89,6,0,3.267685771e-01,3.267633915e-01,-1.816185832e+00,1.408287287e+00,-5.411029607e-02,-3.006966352e+00,-3.100214243e+00,-2.358567238e+00,-2.638891220e+00,-2.358561993e+00,-2.469618082e+00,-3.006971359e+00,-4.889256787e-03,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.147879601e+00,2.932601213e+00,1.778385788e-01,1.000000000e+00,-2.142917395e+00,-4.277646065e+00,7.349912822e-02,2.932600975e+00,-2.892006159e+00,-2.142922401e+00,3.139361620e+00,4.889256787e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.968456626e-01
